disease,placename,median,low,hi,pct_25,pct_75,sd
BP Medication,Springdale,0.6975,0.621,0.748,0.6787500000000001,0.7132499999999999,0.03665371066474042
Obesity,Hollywood,0.273,0.195,0.379,0.23600000000000002,0.2955,0.036641414783151104
High BP,Racine,0.31,0.218,0.38,0.2935,0.32475000000000004,0.036634027188557204
High BP,Federal Way,0.257,0.187,0.33,0.23199999999999998,0.28450000000000003,0.03663212088729991
Smoking,Mesa,0.1705,0.076,0.252,0.14575,0.19825,0.03662119570398974
Arthritis,Green Bay,0.2195,0.142,0.31,0.203,0.253,0.036571077071381415
Obesity,Alexandria,0.2565,0.22399999999999998,0.342,0.237,0.29550000000000004,0.03656806432656438
Smoking,Cedar Rapids,0.185,0.129,0.29100000000000004,0.16975,0.20950000000000002,0.03656569430490826
High Cholesterol,Sunnyvale,0.27949999999999997,0.19899999999999998,0.33899999999999997,0.25125000000000003,0.299,0.03656354546734844
Male Over 65,Mount Pleasant,0.15492170022371365,0.10023041474654378,0.20167890870933894,0.12400458691172475,0.18321074695121953,0.03655755827444851
High BP,Arlington Heights,0.279,0.20600000000000002,0.348,0.2635,0.29924999999999996,0.036553495163363085
Smoking,Murfreesboro,0.2,0.138,0.307,0.183,0.228,0.036552473696500123
High BP,Pawtucket,0.32899999999999996,0.314,0.483,0.321,0.33799999999999997,0.03654996580025759
Male Over 65,Avondale,0.06655433866891322,0.04048414023372287,0.17517241379310344,0.0583804143126177,0.09003641178417743,0.03653132092103306
Male Over 65,Olathe,0.09394051209436748,0.0242024202420242,0.19418758256274768,0.06504045915592534,0.11486973858274077,0.03652979930215949
High Cholesterol,Palm Bay,0.35100000000000003,0.24100000000000002,0.41100000000000003,0.34075000000000005,0.36075,0.03651848846817184
Smoking,Mount Vernon,0.181,0.105,0.233,0.1535,0.19599999999999998,0.036494375918546824
BP Medication,New Rochelle,0.758,0.665,0.7909999999999999,0.7230000000000001,0.77,0.03648613565778231
Obesity,Oxnard,0.27399999999999997,0.19899999999999998,0.35700000000000004,0.23299999999999998,0.295,0.0364813190506609
High Cholesterol,Carmel,0.324,0.22699999999999998,0.37200000000000005,0.3105,0.34600000000000003,0.03647673753164312
Obesity,Stamford,0.218,0.18100000000000002,0.312,0.19399999999999998,0.247,0.03643885289083618
Smoking,Henderson,0.181,0.107,0.27899999999999997,0.15925,0.193,0.036427684853367
BP Medication,Yonkers,0.747,0.615,0.821,0.73,0.765,0.036423790975399696
High Cholesterol,Roanoke,0.353,0.22899999999999998,0.414,0.33299999999999996,0.37,0.03642204301506582
Smoking,Bethlehem,0.2025,0.11900000000000001,0.259,0.182,0.23174999999999998,0.0364146418874448
Arthritis,Decatur,0.295,0.163,0.364,0.27699999999999997,0.303,0.03641242277052852
Diabetes,Tulsa,0.11549999999999999,0.061,0.222,0.0955,0.136,0.036406767151036135
BP Medication,Nashua,0.752,0.672,0.802,0.7134999999999999,0.768,0.0364060255014257
Arthritis,Hillsboro,0.188,0.107,0.245,0.158,0.21,0.036394334985648785
Obesity,Medford,0.27899999999999997,0.22699999999999998,0.379,0.2615,0.28950000000000004,0.036380265037661924
Male Over 65,Vallejo,0.12827690865259622,0.057942708333333336,0.21717670286278382,0.10713104524180968,0.1546699317362888,0.03636499825200966
High Cholesterol,Beaverton,0.261,0.18600000000000003,0.315,0.231,0.292,0.03635587985457098
High BP,Huntington Beach,0.2825,0.203,0.386,0.25025,0.299,0.03634794946006846
Arthritis,Overland Park,0.20400000000000001,0.12,0.28300000000000003,0.17975000000000002,0.22499999999999998,0.03633802591858252
Male Over 65,Livermore,0.1193939393939394,0.05769843799808735,0.181274304516901,0.09652401122870703,0.14593720066162613,0.03633166768400624
High BP,Chula Vista,0.285,0.20600000000000002,0.361,0.2645,0.3045,0.03632914340442859
High BP,Riverside,0.278,0.115,0.325,0.246,0.2955,0.036324458768706235
Obesity,Roswell,0.223,0.21600000000000003,0.35,0.21925,0.25075000000000003,0.03631895740060095
Obesity,Spokane,0.28800000000000003,0.19,0.389,0.268,0.312,0.036300835067067196
High BP,West Covina,0.254,0.209,0.38299999999999995,0.24,0.259,0.03629876030941001
Smoking,Reading,0.27699999999999997,0.179,0.309,0.247,0.29000000000000004,0.03628660839370289
High Cholesterol,Minneapolis,0.26,0.113,0.336,0.24100000000000002,0.27125,0.03627433784656719
BP Medication,Des Moines,0.7350000000000001,0.632,0.8170000000000001,0.71175,0.754,0.03627247827176689
Smoking,Colorado Springs,0.163,0.098,0.244,0.141,0.1925,0.03625120700774487
Obesity,Pawtucket,0.341,0.27699999999999997,0.42,0.316,0.36200000000000004,0.03620576118323082
Smoking,Hollywood,0.175,0.09699999999999999,0.256,0.15,0.206,0.03617968695137037
High Cholesterol,Cleveland,0.33299999999999996,0.195,0.44799999999999995,0.3165,0.34700000000000003,0.03615999386052814
Smoking,Hillsboro,0.14800000000000002,0.095,0.243,0.12,0.161,0.03615469409028245
Diabetes,Surprise,0.07300000000000001,0.062,0.168,0.06575,0.13625,0.03614731396491733
Female Over 65,Cicero,0.07215309943825762,0.04050029779630732,0.16734279918864098,0.0640393447133149,0.10881587637607469,0.03613847078169893
Male Over 65,Lewisville,0.06222990492653414,0,0.1534375,0.04401735895846249,0.07882352941176471,0.03613345586603692
High BP,Albuquerque,0.271,0.124,0.32299999999999995,0.24100000000000002,0.29,0.036131295034818316
High BP,Bolingbrook,0.29600000000000004,0.252,0.40700000000000003,0.28800000000000003,0.322,0.036107580269815594
Diabetes,Melbourne,0.11,0.055,0.21899999999999997,0.09525,0.11674999999999999,0.036104735811967215
Female Over 65,Round Rock,0.08819729761666698,0.057965594614809275,0.1857451403887689,0.07202200545042406,0.09957813961582807,0.03609422189624277
BP Medication,Chula Vista,0.677,0.579,0.742,0.6499999999999999,0.6950000000000001,0.036083737025228255
Obesity,St. Joseph,0.34650000000000003,0.278,0.45399999999999996,0.3255,0.36,0.03608283545527919
Arthritis,Portland,0.2,0.128,0.325,0.17625000000000002,0.222,0.03607524336222371
Male Over 65,Alameda,0.13477436507373342,0.08237288135593221,0.2076069730586371,0.10704743121372608,0.15677396646614616,0.03605034532350309
Arthritis,Inglewood,0.1845,0.147,0.264,0.16724999999999998,0.22525,0.03604365169605054
Arthritis,Brownsville,0.1905,0.12300000000000001,0.3,0.165,0.22175,0.03604223291073251
High Cholesterol,Lake Charles,0.36550000000000005,0.275,0.41200000000000003,0.3365,0.3945,0.0360139463125652
High BP,Boise City,0.275,0.19,0.41200000000000003,0.258,0.289,0.03599891973687853
High Cholesterol,St. George,0.337,0.289,0.428,0.325,0.365,0.03599109576491072
Arthritis,Allentown,0.261,0.188,0.353,0.23925,0.28974999999999995,0.03598255987814951
Obesity,Redwood City,0.22100000000000003,0.165,0.304,0.21,0.26125,0.03597934348893455
Female Over 65,Bellflower,0.12191172007045999,0.057227638830012716,0.18731231231231232,0.0972676131080552,0.1473140850325783,0.035972338680201076
Smoking,Jonesboro,0.236,0.158,0.268,0.183,0.2415,0.03595051544052687
Obesity,San Francisco,0.171,0.13,0.37,0.157,0.193,0.035940007138810126
High BP,Johns Creek,0.228,0.205,0.312,0.21650000000000003,0.253,0.035915422626186404
BP Medication,Decatur,0.765,0.634,0.812,0.7440000000000001,0.778,0.035899593147796824
High BP,Cedar Rapids,0.281,0.18600000000000003,0.373,0.259,0.299,0.03587659625340953
Diabetes,Detroit,0.18899999999999997,0.057,0.293,0.159,0.20800000000000002,0.0358763343458758
Arthritis,Round Rock,0.17149999999999999,0.102,0.251,0.161,0.20450000000000002,0.03581107330162687
High BP,Hawthorne,0.262,0.215,0.401,0.249,0.27,0.035807687389588234
Male Over 65,Lancaster,0.09478740317288503,0.019872976849006352,0.17157134925041642,0.07300517662564632,0.11252570062461871,0.03579416212195774
Diabetes,Lawton,0.114,0.026000000000000002,0.20199999999999999,0.0995,0.13,0.035790007029541125
Smoking,Westland,0.225,0.17,0.349,0.21100000000000002,0.241,0.03577918665409344
Smoking,Merced,0.1825,0.126,0.258,0.15000000000000002,0.21125,0.035765942101097875
Smoking,Edmond,0.14450000000000002,0.099,0.23600000000000002,0.1275,0.16599999999999998,0.03574951941674375
Arthritis,Napa,0.21,0.161,0.292,0.19125000000000003,0.24475000000000002,0.03573280472245823
High BP,Vallejo,0.319,0.261,0.428,0.2965,0.34,0.03573175148962234
High BP,Rapid City,0.325,0.213,0.384,0.312,0.34600000000000003,0.03572097848734784
Female Over 65,Moreno Valley,0.08595575120308446,0.030523255813953487,0.1871609403254973,0.06537650652758972,0.11706620136680587,0.03569475019486956
High Cholesterol,Gastonia,0.35200000000000004,0.24,0.40700000000000003,0.317,0.361,0.035690479750594355
High BP,Auburn,0.262,0.21100000000000002,0.36200000000000004,0.2375,0.2825,0.03567035560526204
Obesity,Corona,0.26,0.228,0.366,0.2445,0.28200000000000003,0.03563635194337283
Obesity,Bolingbrook,0.34299999999999997,0.27699999999999997,0.38799999999999996,0.306,0.368,0.03562127173473738
High BP,Longview,0.371,0.299,0.42100000000000004,0.342,0.389,0.035607984658339926
Male Over 65,Thornton,0.07747301529434503,0.02438095238095238,0.1954231747184889,0.05605601545275676,0.10234376591513704,0.03559593566283086
BP Medication,Bridgeport,0.7145000000000001,0.64,0.778,0.6845000000000001,0.73275,0.035580533939895846
BP Medication,Citrus Heights,0.672,0.62,0.7390000000000001,0.645,0.6980000000000001,0.035528255192115034
BP Medication,Sparks,0.684,0.607,0.764,0.675,0.6990000000000001,0.03552450529128416
Obesity,Chula Vista,0.243,0.18899999999999997,0.324,0.2145,0.276,0.03552294668211766
Arthritis,Riverside,0.192,0.051,0.268,0.16749999999999998,0.215,0.03552153906681495
Smoking,Scranton,0.253,0.185,0.336,0.23049999999999998,0.275,0.035496037257258174
Male Over 65,Warner Robins,0.1012979683972912,0.06549815498154982,0.17438158216997307,0.07753449605220109,0.14574657233760335,0.035476946990768636
High Cholesterol,Palm Coast,0.368,0.305,0.418,0.3465,0.405,0.03545580750334542
Obesity,Lowell,0.258,0.22699999999999998,0.364,0.247,0.292,0.03545419580247167
High Cholesterol,Schenectady,0.307,0.198,0.358,0.29875,0.31224999999999997,0.03544439678084386
High Cholesterol,Apple Valley,0.32,0.297,0.41100000000000003,0.31775,0.33975,0.03542843832889396
High Cholesterol,St. Petersburg,0.33299999999999996,0.22399999999999998,0.456,0.319,0.35,0.03541488361190351
High BP,Reading,0.322,0.248,0.391,0.3,0.3405,0.03540816137189124
High BP,Salt Lake City,0.225,0.115,0.306,0.2035,0.257,0.03539496622151945
BP Medication,Alameda,0.697,0.601,0.742,0.67875,0.71875,0.03537884254748874
High Cholesterol,San Bernardino,0.298,0.19899999999999998,0.40399999999999997,0.2775,0.306,0.03534533277562411
Arthritis,Garland,0.2,0.158,0.36200000000000004,0.17975000000000002,0.21025,0.03533938167488391
Diabetes,Hartford,0.139,0.036000000000000004,0.203,0.12275,0.16225,0.03533429183508818
Smoking,Joliet,0.18899999999999997,0.126,0.28,0.175,0.22399999999999998,0.03532485604422834
COPD,Charleston,0.059000000000000004,0.028999999999999998,0.16399999999999998,0.04725,0.09975,0.03531654062840869
BP Medication,San Mateo,0.6855,0.612,0.7390000000000001,0.6615,0.72175,0.035307811295257875
High Cholesterol,Tacoma,0.31,0.20600000000000002,0.39399999999999996,0.293,0.3325,0.03530762290630902
Female Over 65,Compton,0.09617774520425722,0.04738154613466334,0.21987951807228914,0.07827898671465386,0.11830866807610993,0.03528274031984649
High Cholesterol,Vacaville,0.285,0.258,0.41700000000000004,0.27275000000000005,0.297,0.03527974668723955
Smoking,Missoula,0.16849999999999998,0.12300000000000001,0.24,0.154,0.20275000000000004,0.03527410523315935
Cancer,Gainesville,0.044000000000000004,0.008,0.198,0.022000000000000002,0.064,0.03525318122931301
Arthritis,Phoenix,0.19699999999999998,0.08900000000000001,0.364,0.17825000000000002,0.22275,0.035247865598598924
Arthritis,Medford,0.2715,0.23399999999999999,0.38,0.246,0.29125,0.03523978015344531
High BP,Fall River,0.324,0.272,0.44299999999999995,0.31,0.34,0.0352100837829165
BP Medication,Farmington Hills,0.783,0.672,0.826,0.77025,0.80175,0.035204074193576504
BP Medication,Baytown,0.7244999999999999,0.638,0.807,0.7007500000000001,0.7340000000000001,0.035196924999376954
Arthritis,San Ramon,0.163,0.09699999999999999,0.21899999999999997,0.1385,0.17950000000000002,0.03518075772756628
High Cholesterol,Toledo,0.348,0.099,0.408,0.33299999999999996,0.361,0.03517949673192151
BP Medication,Temecula,0.6355,0.597,0.7240000000000001,0.62775,0.6617500000000001,0.03517639758941247
Arthritis,San Francisco,0.16,0.091,0.298,0.1405,0.177,0.035175991950870816
BP Medication,St. Paul,0.72,0.588,0.7829999999999999,0.703,0.743,0.03516749604077289
Smoking,Cheyenne,0.1895,0.12300000000000001,0.263,0.165,0.20249999999999999,0.035156554628309834
Arthritis,Flint,0.344,0.244,0.41,0.3145,0.35850000000000004,0.03515629264129968
Male Over 65,Fremont,0.11138310893512852,0.037426408746846086,0.18575992697398447,0.08065671863723704,0.12960679167753558,0.035113674763127455
High BP,Port St. Lucie,0.33899999999999997,0.294,0.415,0.317,0.374,0.035106979363083914
High BP,New Bedford,0.327,0.264,0.467,0.311,0.33849999999999997,0.0350994286630583
Obesity,Lincoln,0.2955,0.23399999999999999,0.379,0.27699999999999997,0.32175,0.03505842801297857
Diabetes,Hammond,0.134,0.1,0.249,0.1255,0.1475,0.03505284231536673
High BP,Davie,0.27899999999999997,0.205,0.371,0.265,0.3,0.035027608158898514
Obesity,Sandy Springs,0.2365,0.19399999999999998,0.315,0.2135,0.26,0.03501969370751865
Male Over 65,Chesapeake,0.10578842315369262,0.04588235294117647,0.20411055988660523,0.08872750236817177,0.1357421875,0.03501444955811434
Arthritis,League City,0.193,0.127,0.244,0.17625000000000002,0.224,0.03500389588706845
Arthritis,Port St. Lucie,0.259,0.209,0.33399999999999996,0.23600000000000002,0.281,0.0349927203313843
Obesity,Santa Barbara,0.243,0.136,0.301,0.23450000000000001,0.26875,0.03497512055691895
High BP,Waterbury,0.3405,0.275,0.479,0.327,0.35949999999999993,0.03494265899998765
Obesity,Duluth,0.281,0.209,0.379,0.256,0.294,0.03493686983617136
BP Medication,Suffolk,0.7605,0.67,0.807,0.7462500000000001,0.776,0.03488217127725671
BP Medication,Mesquite,0.7155,0.597,0.764,0.6989999999999998,0.7264999999999999,0.034873035761006053
High BP,Sandy Springs,0.26,0.187,0.303,0.2255,0.27875000000000005,0.03486590854900198
Arthritis,Johns Creek,0.15150000000000002,0.125,0.235,0.14125,0.182,0.03486457315870167
High Cholesterol,Plantation,0.324,0.225,0.37799999999999995,0.309,0.342,0.03485139714618246
High BP,Santa Clara,0.242,0.142,0.268,0.204,0.258,0.034827372675036626
Female Over 65,Kennewick,0.14733996060037274,0.08707735062528948,0.2109053497942387,0.12741981065423202,0.15897198223092798,0.03480170325752006
Diabetes,Trenton,0.1565,0.1,0.203,0.12025,0.18000000000000002,0.034785028222006624
Arthritis,Long Beach,0.16,0.028999999999999998,0.325,0.1515,0.1895,0.03477041612374584
Smoking,Miami Gardens,0.23399999999999999,0.162,0.29600000000000004,0.218,0.258,0.034737866480095365
Diabetes,Rockford,0.11599999999999999,0.063,0.23800000000000002,0.096,0.145,0.03472328932403159
Smoking,Lubbock,0.1685,0.109,0.249,0.14675,0.2015,0.034720982275412246
Smoking,Newark,0.22699999999999998,0.12300000000000001,0.31,0.19824999999999998,0.24575000000000002,0.034708512617990635
Smoking,Melbourne,0.1945,0.142,0.264,0.16899999999999998,0.2165,0.034697237186817456
High BP,Napa,0.27749999999999997,0.237,0.363,0.257,0.30675,0.034683260680457524
BP Medication,Newton,0.7545,0.638,0.794,0.7432500000000001,0.773,0.03466987164671942
Obesity,Berkeley,0.198,0.102,0.272,0.19,0.226,0.03466334300792192
Male Over 65,Corona,0.08940182054616384,0.031199742682534577,0.21485557083906465,0.07488474011294036,0.11290084549520904,0.03464976955113421
Smoking,Brownsville,0.16499999999999998,0.086,0.23,0.13825,0.1935,0.03464786766949091
High Cholesterol,Lafayette,0.342,0.19899999999999998,0.406,0.317,0.35700000000000004,0.03462882177511467
Smoking,New Britain,0.19,0.11199999999999999,0.252,0.165,0.209,0.0346255479585316
High Cholesterol,Orem,0.285,0.162,0.324,0.26949999999999996,0.2995,0.03462503834846123
Obesity,El Cajon,0.2635,0.203,0.327,0.23424999999999999,0.2855,0.03461891934650151
BP Medication,Olathe,0.702,0.601,0.763,0.68225,0.71825,0.03461372254409787
Smoking,Hampton,0.223,0.14800000000000002,0.27899999999999997,0.18899999999999997,0.244,0.034581453033951506
Male Over 65,Costa Mesa,0.097310686482661,0.041628122109158186,0.17712177121771217,0.06955645161290322,0.12516411378555797,0.034579423864437187
Smoking,Anchorage,0.18,0.113,0.287,0.157,0.1975,0.034564466680427126
BP Medication,Kent,0.617,0.579,0.693,0.5995,0.6435,0.03456132781183268
Smoking,Escondido,0.145,0.066,0.19899999999999998,0.127,0.17300000000000001,0.034557949793634954
Male Over 65,Pleasanton,0.1318881093171746,0.044558697514995714,0.17842165459397635,0.11395509083506761,0.15466517786075876,0.034551790951647524
Smoking,San Angelo,0.16849999999999998,0.10400000000000001,0.237,0.141,0.191,0.034549794669264125
High BP,Costa Mesa,0.253,0.19,0.327,0.23800000000000002,0.27399999999999997,0.03451690407129044
High Cholesterol,Union City,0.319,0.222,0.38799999999999996,0.284,0.33899999999999997,0.03450041172349845
High Cholesterol,Pasadena,0.341,0.23399999999999999,0.392,0.3115,0.35600000000000004,0.03449670096722842
High Cholesterol,Phoenix,0.307,0.191,0.45,0.284,0.32899999999999996,0.03449065786652873
Arthritis,Nampa,0.22899999999999998,0.17800000000000002,0.292,0.21675000000000003,0.26425,0.03443930797890593
High Cholesterol,Tulsa,0.366,0.22,0.465,0.34275,0.38450000000000006,0.03443546310980316
Obesity,Hawthorne,0.298,0.191,0.325,0.27,0.313,0.03442804781265525
Female Over 65,Camden,0.10591133004926108,0.056685150955021565,0.19444444444444445,0.09381505859760583,0.1316084851685591,0.03441910682589478
BP Medication,Brooklyn Park,0.7040000000000001,0.623,0.754,0.688,0.721,0.034413771840757196
High BP,Anaheim,0.266,0.161,0.355,0.2475,0.2885,0.03441077769568165
BP Medication,Stockton,0.6940000000000001,0.616,0.775,0.6729999999999999,0.721,0.034407052598881514
Male Over 65,Bolingbrook,0.0987219039224328,0.037259615384615384,0.15956770502225048,0.06981416373681568,0.11966463414634146,0.03440703850221685
High BP,Orange,0.2685,0.19899999999999998,0.36,0.2515,0.28875,0.034393917172394574
Arthritis,Upland,0.221,0.127,0.248,0.18899999999999997,0.23399999999999999,0.03439102567616766
Male Over 65,Kent,0.08718861209964412,0.03127326880119136,0.18194254445964433,0.07315990691958389,0.11122943568029661,0.03438428595699278
Arthritis,Sioux Falls,0.18600000000000003,0.10300000000000001,0.25,0.161,0.21,0.034379462582295364
BP Medication,Broken Arrow,0.754,0.665,0.821,0.733,0.7709999999999999,0.03437219002984021
Diabetes,Newark,0.1505,0.061,0.245,0.127,0.16674999999999998,0.034361578215436214
Male Over 65,Paterson,0.08123129542539546,0.028466483011937556,0.17694805194805194,0.06545064377682404,0.10452961672473868,0.034359960971569584
Diabetes,Westminster,0.0805,0.028999999999999998,0.168,0.0645,0.115,0.03435624158222511
High BP,Elk Grove,0.2815,0.235,0.385,0.25475000000000003,0.29325,0.03434219333977146
Diabetes,Honolulu,0.114,0.011000000000000001,0.21100000000000002,0.09699999999999999,0.128,0.03434184028743236
Cancer,Mesa,0.06,0.015,0.188,0.049,0.08,0.03433228221719169
Smoking,Santa Rosa,0.138,0.05,0.18600000000000003,0.1195,0.16225,0.03432629377670192
Obesity,Anaheim,0.223,0.159,0.309,0.201,0.243,0.03431372483004012
Obesity,Escondido,0.239,0.198,0.31,0.221,0.275,0.034283521529808576
Smoking,Apple Valley,0.1725,0.111,0.201,0.13625,0.19724999999999998,0.03427915702085753
High Cholesterol,Los Angeles,0.314,0.083,0.449,0.298,0.33,0.03423836324480687
Diabetes,Fort Wayne,0.10400000000000001,0.05,0.19699999999999998,0.09225000000000001,0.1345,0.03423337663631906
BP Medication,Carson,0.711,0.655,0.774,0.683,0.724,0.03423012933638968
BP Medication,Bend,0.6759999999999999,0.611,0.736,0.66925,0.7022499999999999,0.0342291741594267
High Cholesterol,Suffolk,0.348,0.272,0.389,0.3185,0.37125,0.03421848567521307
Obesity,Lancaster,0.28,0.231,0.35700000000000004,0.25425,0.31225,0.03421610049343478
Smoking,Hemet,0.169,0.10800000000000001,0.23,0.1505,0.19224999999999998,0.03418807797061243
Heart Disease,Surprise,0.041,0.03,0.136,0.034,0.09425,0.034179324020176156
High BP,Baytown,0.3165,0.245,0.415,0.30824999999999997,0.32775,0.03417085101111076
Smoking,Greeley,0.16,0.115,0.24100000000000002,0.14,0.195,0.03416042265263197
Smoking,Hammond,0.24100000000000002,0.18,0.316,0.21800000000000003,0.2525,0.03414913970644149
High Cholesterol,Glendale,0.32799999999999996,0.115,0.389,0.308,0.342,0.03412341939166091
Arthritis,New Bedford,0.29,0.21,0.397,0.27949999999999997,0.2995,0.034105150495527516
Diabetes,West Palm Beach,0.11199999999999999,0.068,0.20600000000000002,0.0935,0.1325,0.034084681562857225
Male Over 65,Everett,0.10228217181177525,0.03520710059171597,0.15778826702629806,0.07584246896862443,0.1281270323188316,0.0340704290496559
Obesity,Kent,0.24600000000000002,0.19,0.321,0.222,0.267,0.034070274811497984
High BP,Oxnard,0.27699999999999997,0.19,0.397,0.258,0.29000000000000004,0.034027495431549606
Obesity,Tustin,0.19899999999999998,0.156,0.268,0.179,0.217,0.03401357195184118
High BP,Sparks,0.28,0.218,0.342,0.264,0.308,0.03400462153464269
Smoking,McAllen,0.14500000000000002,0.087,0.201,0.12025,0.17049999999999998,0.0339833452388547
High Cholesterol,San Marcos,0.281,0.231,0.332,0.25725,0.31175,0.03397833828378711
High BP,Broken Arrow,0.32899999999999996,0.25,0.414,0.308,0.35600000000000004,0.033976122157728314
Obesity,Gary,0.505,0.405,0.547,0.49,0.524,0.03396712515650757
Diabetes,Waterloo,0.1,0.08,0.20800000000000002,0.086,0.11925,0.03396260386864443
Obesity,Sugar Land,0.2445,0.172,0.289,0.22349999999999998,0.26875000000000004,0.03396247929701246
Male Over 65,Elizabeth,0.083839262554463,0.03480475382003396,0.17153748411689962,0.06855273871501125,0.10950582188675981,0.03395332651975314
Diabetes,Gary,0.242,0.165,0.29,0.2185,0.2565,0.03394698586711883
Diabetes,St. Petersburg,0.10099999999999999,0.048,0.21100000000000002,0.094,0.124,0.033946023048634345
High BP,Glendale,0.271,0.10400000000000001,0.341,0.256,0.288,0.033936342240661756
High BP,Quincy,0.28200000000000003,0.239,0.373,0.26475000000000004,0.30675,0.033915490949060274
Diabetes,Lexington,0.094,0.025,0.20800000000000002,0.077,0.11624999999999999,0.03390031794482187
Male Over 65,Mesquite,0.07643527908904019,0.025358324145534728,0.1701534170153417,0.06415821229282997,0.10069434508195418,0.03389648739900833
Smoking,Rochester Hills,0.122,0.10300000000000001,0.239,0.11174999999999999,0.14775,0.033888516918675685
High Cholesterol,Portland,0.293,0.209,0.386,0.271,0.3155,0.033887186936675605
Diabetes,Sunrise,0.104,0.07,0.17600000000000002,0.08675000000000001,0.13925,0.03387385287351783
High Cholesterol,Grand Prairie,0.32899999999999996,0.21899999999999997,0.368,0.29924999999999996,0.34600000000000003,0.033870638355402986
Male Over 65,Bellevue,0.1312423770158558,0.04789322166971997,0.16875312969454181,0.10720750474316632,0.14780489824105128,0.033852786481246365
COPD,Lakeland,0.09699999999999999,0.049,0.179,0.075,0.127,0.03384843569783223
High Cholesterol,Huntington Beach,0.35050000000000003,0.273,0.426,0.32125000000000004,0.36574999999999996,0.03383323695281482
Female Over 65,Allen,0.09276018099547512,0.062108262108262105,0.1521951219512195,0.08597052613853176,0.13940244134030833,0.03383221624714901
High Cholesterol,Rio Rancho,0.301,0.243,0.36200000000000004,0.2835,0.32299999999999995,0.03383109305273563
Smoking,Warner Robins,0.2,0.166,0.29100000000000004,0.1895,0.2135,0.03380560180577019
Smoking,Virginia Beach,0.177,0.095,0.25,0.151,0.19399999999999998,0.033788439252016335
High Cholesterol,Albuquerque,0.312,0.145,0.353,0.285,0.33,0.033781931128341124
Obesity,Salinas,0.26949999999999996,0.213,0.331,0.24375,0.293,0.033771468679555425
Arthritis,Cranston,0.259,0.17800000000000002,0.304,0.23800000000000002,0.278,0.03376900336455451
Male Over 65,West Covina,0.1306930693069307,0.07826810990840966,0.21331726423621572,0.11468542836299045,0.14866296560940806,0.033765794048302086
Obesity,Las Cruces,0.281,0.19699999999999998,0.344,0.254,0.293,0.03376423156734554
Arthritis,Davie,0.19399999999999998,0.129,0.27699999999999997,0.18100000000000002,0.20800000000000002,0.03373616118393691
High BP,San Jose,0.252,0.10300000000000001,0.408,0.2395,0.26325,0.03372833724416063
Female Over 65,Hawthorne,0.10314232902033271,0.03568118628359592,0.16778025241276912,0.08342541436464089,0.12155809267965077,0.033716346943822
High BP,Medford,0.282,0.24,0.387,0.25775000000000003,0.29224999999999995,0.03371396711968748
Obesity,Mesa,0.2825,0.20600000000000002,0.395,0.267,0.312,0.0337006055186688
Smoking,Chesapeake,0.17,0.133,0.262,0.152,0.198,0.03369944271088752
Diabetes,New York,0.111,0.019,0.395,0.08900000000000001,0.131,0.033694667520158546
BP Medication,Midland,0.73,0.664,0.7659999999999999,0.68875,0.7440000000000001,0.033685243834265355
High Cholesterol,Lake Forest,0.308,0.249,0.371,0.2935,0.3395,0.03366402629910253
Obesity,Modesto,0.2565,0.22,0.353,0.23925,0.28800000000000003,0.03364156762791782
Diabetes,North Las Vegas,0.10350000000000001,0.016,0.19,0.08274999999999999,0.13375,0.0336356285834542
Obesity,Folsom,0.2485,0.203,0.33899999999999997,0.23299999999999998,0.2645,0.03363424594070751
Arthritis,Hammond,0.257,0.207,0.358,0.239,0.2665,0.03360442396384025
Male Over 65,Antioch,0.1094210111422583,0.0205,0.16737513283740701,0.09421126873049718,0.13143214424970495,0.03360400379540469
Obesity,Round Rock,0.2975,0.237,0.373,0.27775,0.31625000000000003,0.033570146114441146
High BP,Fort Smith,0.374,0.297,0.42200000000000004,0.35100000000000003,0.401,0.0335687638253467
Heart Disease,Sunrise,0.054000000000000006,0.036000000000000004,0.155,0.04925,0.0755,0.03354540382298384
Male Over 65,Wyoming,0.08566291114370414,0.041837878221890175,0.15009041591320071,0.06247241661938087,0.10227829814096312,0.033540060965145876
High BP,Yonkers,0.293,0.254,0.415,0.2825,0.3125,0.03347571551754741
Smoking,Springdale,0.23249999999999998,0.16,0.27699999999999997,0.21025,0.2455,0.03346640106136302
High BP,Midland,0.3155,0.252,0.373,0.29724999999999996,0.33175,0.033438863747078086
High BP,Redding,0.305,0.276,0.413,0.2925,0.3275,0.03343527147964225
High Cholesterol,Farmington Hills,0.35850000000000004,0.239,0.395,0.34275,0.3725,0.033424108001126905
Smoking,Salinas,0.16599999999999998,0.113,0.226,0.13699999999999998,0.19924999999999998,0.03341115747094655
High BP,Garland,0.321,0.261,0.46299999999999997,0.3115,0.3415,0.0334079594605709
Obesity,Green Bay,0.348,0.266,0.41700000000000004,0.32799999999999996,0.36700000000000005,0.03340419479474185
High Cholesterol,Canton,0.3395,0.263,0.45899999999999996,0.33075,0.36375,0.03337654634850415
Obesity,Paterson,0.34299999999999997,0.265,0.401,0.315,0.36,0.03336253455781218
High Cholesterol,Hillsboro,0.255,0.168,0.298,0.222,0.267,0.03336101231763123
Heart Disease,Dayton,0.084,0.012,0.213,0.075,0.10400000000000001,0.03335848048924559
Arthritis,Clovis,0.191,0.14,0.28800000000000003,0.165,0.20450000000000002,0.033354367539980355
